比赛id,上半场是否有进球,主队上半场得分,客队上半场得分,是否推荐场次,主队近期比赛数,主队近期总得分,主队近期总失分,主队近期上半场总得分,主队近期上半场总失分,主队30天内比赛数,主队30天内总得分,主队30天内总失分,主队30天内上半场总得分,主队30天内上半场总失分,客队近期比赛数,客队近期总得分,客队近期总失分,客队近期上半场总得分,客队近期上半场总失分,客队30天内比赛数,客队30天内总得分,客队30天内总失分,客队30天内上半场总得分,客队30天内上半场总失分,上半场进球系数
27814,1,2,0,1,22,44,27,28,11,5,7,6,5,3,16,27,15,14,8,4,10,5,6,3,3.521481
27815,1,3,0,1,27,38,35,18,11,5,5,7,1,3,21,27,20,13,10,7,10,9,8,5,2.391071
27816,1,0,1,0,16,20,17,8,7,4,4,2,2,1,21,18,31,6,14,4,10,7,2,4,1.880000
27817,1,2,0,1,18,33,14,17,6,5,8,5,5,1,25,23,27,9,14,4,2,4,2,3,2.315442
27818,1,0,3,0,15,19,18,7,7,5,2,5,1,2,20,34,24,11,7,5,2,4,1,2,1.704000
27819,1,1,0,0,18,31,22,13,7,4,4,5,1,2,12,16,22,6,9,6,6,10,1,5,2.179798
27820,1,1,0,0,19,31,16,16,7,6,8,4,6,1,19,34,20,15,9,5,6,5,5,3,2.712000
27821,1,2,0,1,18,24,18,9,5,4,3,7,2,4,25,54,24,21,15,5,9,1,5,1,2.393939
27822,0,0,0,1,10,14,9,3,6,4,7,3,1,2,6,12,7,7,4,3,7,2,4,1,2.711111
27823,1,1,0,1,17,33,24,19,10,4,8,3,4,2,11,12,15,4,9,4,6,5,2,3,2.891429
27824,1,1,0,1,16,24,20,10,10,4,7,9,4,4,7,7,5,3,1,3,3,1,2,0,2.080000
27825,1,1,2,1,9,15,12,9,4,3,5,4,2,1,5,8,3,3,1,2,2,1,0,0,2.061905
27826,1,1,1,1,2,6,3,1,2,2,6,3,1,2,2,9,3,4,2,2,9,3,4,2,4.600000
27828,1,2,4,1,3,9,1,6,0,1,3,0,3,0,2,2,1,1,0,1,0,0,0,0,3.100000
27829,0,0,0,1,4,5,10,3,7,2,2,6,1,4,5,8,12,5,7,3,4,8,2,6,4.616667
27830,1,1,2,1,3,5,4,2,2,2,5,3,2,2,2,2,6,1,3,1,1,4,1,2,3.733333
27831,1,0,4,1,5,5,14,2,7,0,0,0,0,0,6,19,11,10,7,2,9,5,5,3,4.850000
27832,1,3,1,1,1,1,2,1,0,1,1,2,1,0,3,8,3,3,1,3,8,3,3,1,2.666667
27833,0,0,0,1,5,15,7,6,3,3,8,4,6,3,4,11,7,4,2,3,10,5,4,2,4.228571
27834,1,3,1,1,3,11,3,7,1,3,11,3,7,1,1,0,3,0,1,1,0,3,0,1,3.866667
27835,1,1,0,1,4,7,5,2,2,2,4,2,1,0,10,11,18,4,13,4,4,8,1,5,2.323810
27836,1,1,1,1,7,13,17,5,6,2,2,3,1,1,8,24,9,8,4,3,8,3,2,1,2.876768
27837,1,1,0,1,5,9,5,6,1,3,6,3,4,0,1,4,2,1,1,0,0,0,0,0,3.600000
27838,0,0,0,1,2,0,1,0,0,0,0,0,0,0,6,8,6,4,1,2,1,2,1,1,0.950000
27839,1,4,0,1,6,10,10,4,6,1,3,2,1,1,2,1,3,0,1,0,0,0,0,0,2.057143
27841,1,4,0,1,4,4,5,3,2,2,3,1,2,0,3,3,8,1,4,2,3,4,1,1,2.546667
27843,1,1,2,1,16,38,23,16,10,4,8,6,3,2,14,29,22,14,12,4,9,4,5,2,3.508889
27845,1,1,0,1,2,2,0,0,0,2,2,0,0,0,1,2,4,0,3,0,0,0,0,0,2.400000
27846,1,0,1,1,4,4,6,3,4,1,0,0,0,0,3,4,2,1,2,0,0,0,0,0,2.293333
27847,1,3,0,1,5,9,3,1,3,3,6,2,1,2,7,8,11,5,5,4,3,7,1,4,2.109091
27848,1,0,1,1,7,5,6,3,2,4,4,2,2,0,6,1,11,1,5,3,0,3,0,2,1.446465
27849,0,0,0,1,7,4,9,3,2,3,1,4,1,1,7,6,5,2,1,4,3,3,1,1,1.192727
27850,1,1,0,1,5,4,2,1,1,3,2,1,1,0,6,4,8,4,2,4,3,8,3,2,1.560000
27851,0,0,0,1,7,10,5,3,3,4,6,1,2,1,6,6,9,3,6,3,1,4,1,1,1.991919
27854,1,0,1,1,3,3,2,1,1,1,3,0,1,0,3,6,3,3,3,0,0,0,0,0,2.800000
27855,1,2,0,1,4,8,11,5,6,1,1,2,0,2,1,3,1,1,1,0,0,0,0,0,4.480000
27856,1,0,2,1,6,14,4,7,2,2,3,2,3,1,5,2,3,2,2,2,1,0,1,0,2.542857
27857,0,0,0,1,2,1,0,1,0,1,0,0,0,0,5,2,10,0,6,2,2,5,0,2,1.314286
27858,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,7,7,3,3,1,2,2,1,0,1.440000
27859,0,0,0,1,4,5,6,1,3,3,3,4,1,2,5,3,2,1,1,3,2,2,1,1,1.414286
27860,1,0,1,0,5,7,6,2,0,1,3,1,1,0,4,6,8,3,5,2,2,6,1,4,2.600000
27861,1,1,0,1,7,9,8,3,2,4,3,6,1,1,1,2,2,1,1,1,2,2,1,1,2.654545
27862,1,2,0,1,6,6,7,3,2,2,4,3,2,1,3,3,2,2,0,1,1,0,0,0,1.650000
27863,1,0,1,1,4,3,5,0,3,1,0,1,0,1,4,5,1,4,1,1,2,0,1,0,2.000000
27864,1,1,1,1,7,9,6,3,4,1,0,1,0,1,1,4,1,2,0,0,0,0,0,0,3.350000
27865,0,0,0,0,7,11,12,5,6,1,0,1,0,0,7,10,9,5,4,2,5,3,2,0,2.638889
27866,1,0,1,1,7,9,9,3,4,2,4,5,1,2,5,2,6,1,3,1,0,0,0,0,1.666667
27867,1,1,1,1,1,2,0,1,0,0,0,0,0,0,3,10,1,5,0,1,3,0,1,0,3.000000
27868,1,0,1,1,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.600000
27869,1,1,0,1,2,1,3,1,0,0,0,0,0,0,5,4,9,1,5,0,0,0,0,0,1.640000
27870,0,0,0,1,2,5,5,0,0,0,0,0,0,0,2,3,8,1,3,0,0,0,0,0,1.800000
27871,1,3,0,1,1,1,1,0,0,0,0,0,0,0,6,5,8,2,4,1,1,0,1,0,0.971429
27872,1,0,2,1,4,3,5,3,3,2,2,2,2,2,2,1,6,1,4,2,1,6,1,4,3.866667
27873,1,1,2,1,6,9,10,6,2,2,3,6,3,2,3,6,1,2,0,1,3,0,1,0,2.650000
27874,1,3,0,1,5,17,2,4,0,2,9,1,3,0,2,6,2,2,1,2,6,2,2,1,2.800000
27875,0,0,0,1,4,7,7,4,3,2,7,3,4,1,2,4,2,3,1,1,0,1,0,0,3.600000
27876,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0.800000
27877,1,8,0,1,2,0,2,0,1,1,0,2,0,1,2,1,14,0,6,1,1,6,0,3,2.933333
27878,1,1,0,1,4,13,2,5,0,2,6,1,3,0,2,2,2,1,1,0,0,0,0,0,2.600000
27879,1,1,0,1,2,1,9,0,3,2,1,9,0,3,4,2,7,1,4,1,0,4,0,2,2.400000
27880,1,2,0,1,3,6,2,3,1,3,6,2,3,1,1,1,1,0,1,0,0,0,0,0,2.266667
27884,0,0,0,1,1,3,0,1,0,1,3,0,1,0,1,0,4,0,2,1,0,4,0,2,2.800000
27885,1,1,0,1,1,1,0,0,0,1,1,0,0,0,3,3,7,2,3,2,3,4,2,2,1.760000
27886,1,0,1,1,6,9,15,3,9,1,3,0,0,0,3,1,4,1,0,0,0,0,0,0,1.942857
27887,0,0,0,1,1,1,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.600000
27890,1,0,1,1,3,4,4,2,1,0,0,0,0,0,7,9,9,5,5,3,4,4,2,2,2.466667
27891,1,0,1,1,1,4,0,2,0,1,4,0,2,0,2,2,1,2,0,1,2,0,2,0,4.000000
27896,1,1,1,1,1,1,7,0,3,0,0,0,0,0,1,7,1,3,0,0,0,0,0,0,6.000000
27897,1,1,1,1,6,12,11,7,6,3,6,7,3,3,7,7,15,2,6,3,5,6,2,4,3.413333
27901,0,0,0,1,2,3,0,3,0,2,3,0,3,0,2,1,3,0,2,0,0,0,0,0,2.600000
27902,0,0,0,1,3,5,3,3,2,2,2,2,1,1,1,1,3,1,0,1,1,3,1,0,2.640000
27903,1,1,0,1,7,12,10,3,7,3,6,5,2,5,4,7,8,1,1,2,3,5,1,0,2.093333
27906,1,2,0,1,6,8,6,5,2,5,8,3,5,1,7,8,12,1,7,3,2,0,0,0,1.989091
27907,1,1,2,1,6,6,15,3,7,3,5,7,3,4,6,15,5,7,1,3,9,2,6,0,3.600000
